  0.7558E-02 -0.1753E-06  0.1737E-06 -0.1742E+04
  0.7690E-02 -0.1753E-06  0.1737E-06 -0.1744E+04
  0.7823E-02 -0.1753E-06  0.1737E-06 -0.1743E+04
  0.7955E-02 -0.1753E-06  0.1737E-06 -0.1738E+04
  0.8088E-02 -0.1753E-06  0.1737E-06 -0.1730E+04
  0.8221E-02 -0.1753E-06  0.1737E-06 -0.1722E+04
  0.8353E-02 -0.1753E-06  0.1737E-06 -0.1716E+04
  0.8486E-02 -0.1753E-06  0.1737E-06 -0.1710E+04
  0.8618E-02 -0.1753E-06  0.1737E-06 -0.1705E+04
  0.8751E-02 -0.1753E-06  0.1737E-06 -0.1697E+04
  0.8883E-02 -0.1753E-06  0.1737E-06 -0.1688E+04
  0.9016E-02 -0.1753E-06  0.1737E-06 -0.1680E+04
  0.9149E-02 -0.1753E-06  0.1737E-06 -0.1675E+04
  0.9281E-02 -0.1753E-06  0.1737E-06 -0.1672E+04
  0.9414E-02 -0.1753E-06  0.1737E-06 -0.1671E+04
  0.9546E-02 -0.1753E-06  0.1737E-06 -0.1669E+04
  0.9679E-02 -0.1311E-04  0.1523E-05 -0.1667E+04
  0.9812E-02 -0.1311E-04  0.1523E-05 -0.1667E+04
  0.9944E-02 -0.1311E-04  0.1523E-05 -0.1669E+04
  0.1008E-01 -0.3116E-04  0.1803E-05 -0.1670E+04
  0.1021E-01 -0.3116E-04  0.1803E-05 -0.1670E+04
  0.1034E-01 -0.3116E-04  0.1803E-05 -0.1669E+04
  0.1047E-01 -0.3116E-04  0.1803E-05 -0.1667E+04
  0.1061E-01 -0.3116E-04  0.1803E-05 -0.1665E+04
  0.1074E-01 -0.3116E-04  0.1803E-05 -0.1661E+04
  0.1087E-01 -0.2251E-04  0.4622E-05 -0.1656E+04
  0.1100E-01 -0.2251E-04  0.4622E-05 -0.1650E+04
  0.1114E-01 -0.2251E-04  0.4622E-05 -0.1644E+04
  0.1127E-01 -0.2251E-04  0.4622E-05 -0.1635E+04
  0.1140E-01 -0.2251E-04  0.4622E-05 -0.1625E+04
  0.1154E-01 -0.2133E-04  0.5024E-05 -0.1615E+04
  0.1167E-01 -0.2471E-04  0.5025E-05 -0.1609E+04
  0.1180E-01 -0.2471E-04  0.5025E-05 -0.1606E+04
  0.1193E-01 -0.2471E-04  0.5025E-05 -0.1604E+04
  0.1207E-01 -0.1632E-04  0.1284E-04 -0.1602E+04
  0.1220E-01 -0.1632E-04  0.1284E-04 -0.1599E+04
  0.1233E-01 -0.1912E-04  0.1575E-04 -0.1598E+04
  0.1246E-01 -0.1912E-04  0.1575E-04 -0.1598E+04
  0.1260E-01 -0.1912E-04  0.1575E-04 -0.1597E+04
  0.1273E-01 -0.1912E-04  0.1575E-04 -0.1595E+04
  0.1286E-01 -0.1912E-04  0.1575E-04 -0.1592E+04
  0.1299E-01 -0.1912E-04  0.1575E-04 -0.1590E+04
  0.1313E-01 -0.2134E-04  0.1586E-04 -0.1589E+04
  0.1326E-01 -0.2134E-04  0.1586E-04 -0.1587E+04
  0.1339E-01 -0.2134E-04  0.1586E-04 -0.1584E+04
  0.1352E-01 -0.2134E-04  0.1586E-04 -0.1578E+04
  0.1366E-01 -0.2134E-04  0.1586E-04 -0.1571E+04
  0.1379E-01 -0.2134E-04  0.1586E-04 -0.1564E+04
  0.1392E-01 -0.2134E-04  0.1586E-04 -0.1558E+04
  0.1405E-01 -0.2134E-04  0.1586E-04 -0.1554E+04
  0.1419E-01 -0.2134E-04  0.1586E-04 -0.1550E+04
  0.1432E-01 -0.2134E-04  0.1586E-04 -0.1546E+04
  0.1445E-01 -0.2134E-04  0.1586E-04 -0.1540E+04
  0.1458E-01 -0.2134E-04  0.1586E-04 -0.1535E+04
  0.1472E-01  0.6722E-04 -0.9539E-04 -0.1532E+04
  0.1485E-01  0.1310E-03 -0.9554E-04 -0.1530E+04
  0.1498E-01  0.1310E-03 -0.9554E-04 -0.1528E+04
  0.1512E-01  0.1459E-03 -0.7776E-04 -0.1525E+04
  0.1525E-01  0.1459E-03 -0.7776E-04 -0.1521E+04
  0.1538E-01  0.1459E-03 -0.7776E-04 -0.1516E+04
  0.1551E-01  0.1459E-03 -0.7776E-04 -0.1512E+04
  0.1565E-01  0.1459E-03 -0.7776E-04 -0.1510E+04
  0.1578E-01  0.1459E-03 -0.7776E-04 -0.1507E+04
  0.1591E-01  0.1459E-03 -0.7776E-04 -0.1505E+04
  0.1604E-01 -0.9722E-03 -0.1891E-05 -0.1502E+04
  0.1618E-01 -0.9722E-03 -0.1891E-05 -0.1498E+04
  0.1631E-01 -0.9722E-03 -0.1891E-05 -0.1494E+04
  0.1644E-01 -0.9722E-03 -0.1891E-05 -0.1489E+04
  0.1657E-01 -0.9722E-03 -0.1891E-05 -0.1483E+04
  0.1671E-01 -0.9251E-03 -0.2870E-04 -0.1478E+04
  0.1684E-01 -0.9251E-03 -0.2870E-04 -0.1473E+04
  0.1697E-01 -0.9430E-03 -0.3054E-04 -0.1469E+04
  0.1710E-01 -0.9430E-03 -0.3054E-04 -0.1465E+04
  0.1724E-01 -0.9430E-03 -0.3054E-04 -0.1460E+04
  0.1737E-01 -0.9430E-03 -0.3054E-04 -0.1456E+04
  0.1750E-01 -0.9430E-03 -0.3054E-04 -0.1451E+04
  0.1763E-01 -0.9430E-03 -0.3054E-04 -0.1448E+04
  0.1777E-01 -0.9430E-03 -0.3054E-04 -0.1446E+04
  0.1790E-01 -0.9430E-03 -0.3054E-04 -0.1443E+04
  0.1803E-01 -0.9430E-03 -0.3054E-04 -0.1439E+04
  0.1816E-01 -0.9430E-03 -0.3054E-04 -0.1434E+04
  0.1830E-01 -0.9430E-03 -0.3054E-04 -0.1428E+04
  0.1843E-01 -0.9430E-03 -0.3054E-04 -0.1423E+04
  0.1856E-01 -0.9430E-03 -0.3054E-04 -0.1419E+04
  0.1870E-01 -0.9430E-03 -0.3054E-04 -0.1416E+04
  0.1883E-01 -0.9430E-03 -0.3054E-04 -0.1413E+04
  0.1896E-01 -0.9344E-03 -0.3142E-04 -0.1411E+04
  0.1909E-01 -0.9343E-03 -0.3016E-04 -0.1408E+04
  0.1923E-01 -0.9322E-03 -0.2892E-04 -0.1405E+04
  0.1936E-01 -0.9322E-03 -0.2892E-04 -0.1401E+04
  0.1949E-01 -0.9322E-03 -0.2892E-04 -0.1395E+04
  0.1962E-01 -0.9322E-03 -0.2892E-04 -0.1390E+04
  0.1976E-01 -0.9375E-03 -0.3283E-04 -0.1385E+04
  0.1989E-01 -0.8571E-03 -0.3034E-04 -0.1381E+04
  0.2002E-01 -0.4409E-04 -0.8473E-04 -0.1375E+04
  0.2015E-01 -0.4409E-04 -0.8473E-04 -0.1369E+04
  0.2029E-01 -0.4409E-04 -0.8473E-04 -0.1364E+04
  0.2042E-01 -0.3008E-04 -0.4487E-04 -0.1361E+04
  0.2055E-01 -0.3008E-04 -0.4487E-04 -0.1358E+04
  0.2068E-01 -0.3008E-04 -0.4487E-04 -0.1354E+04
  0.2082E-01 -0.3008E-04 -0.4487E-04 -0.1351E+04
  0.2095E-01 -0.3008E-04 -0.4487E-04 -0.1347E+04
  0.2108E-01  0.2097E-04 -0.4188E-04 -0.1344E+04
  0.2121E-01  0.2097E-04 -0.4188E-04 -0.1340E+04
  0.2135E-01  0.2097E-04 -0.4188E-04 -0.1335E+04
  0.2148E-01  0.2097E-04 -0.4188E-04 -0.1331E+04
  0.2161E-01  0.2097E-04 -0.4188E-04 -0.1327E+04
  0.2174E-01  0.2097E-04 -0.4188E-04 -0.1322E+04
  0.2188E-01  0.2097E-04 -0.4188E-04 -0.1317E+04
  0.2201E-01  0.2097E-04 -0.4188E-04 -0.1311E+04
  0.2214E-01  0.2097E-04 -0.4188E-04 -0.1306E+04
  0.2227E-01  0.2097E-04 -0.4188E-04 -0.1302E+04
  0.2241E-01  0.2097E-04 -0.4188E-04 -0.1297E+04
  0.2254E-01  0.2097E-04 -0.4188E-04 -0.1294E+04
  0.2267E-01  0.2097E-04 -0.4188E-04 -0.1290E+04
  0.2281E-01  0.2097E-04 -0.4188E-04 -0.1286E+04
  0.2294E-01  0.2097E-04 -0.4188E-04 -0.1283E+04
  0.2307E-01  0.2097E-04 -0.4188E-04 -0.1279E+04
  0.2320E-01  0.5488E-02  0.3145E-03 -0.1275E+04
  0.2334E-01  0.5488E-02  0.3145E-03 -0.1271E+04
  0.2347E-01  0.5484E-02  0.3130E-03 -0.1267E+04
  0.2360E-01  0.5483E-02  0.3120E-03 -0.1262E+04
  0.2373E-01  0.5483E-02  0.3120E-03 -0.1257E+04
  0.2387E-01  0.6870E-02  0.3212E-03 -0.1253E+04
  0.2400E-01  0.6870E-02  0.3212E-03 -0.1249E+04
  0.2413E-01  0.6870E-02  0.3212E-03 -0.1243E+04
  0.2426E-01  0.6005E-02  0.5204E-03 -0.1237E+04
  0.2440E-01  0.6003E-02  0.5210E-03 -0.1231E+04
  0.2453E-01  0.6003E-02  0.5210E-03 -0.1227E+04
  0.2466E-01  0.5910E-02  0.5204E-03 -0.1223E+04
  0.2479E-01  0.5910E-02  0.5204E-03 -0.1220E+04
  0.2493E-01  0.5910E-02  0.5204E-03 -0.1216E+04
  0.2506E-01  0.5910E-02  0.5204E-03 -0.1212E+04
  0.2519E-01  0.5910E-02  0.5204E-03 -0.1208E+04
  0.2532E-01  0.5910E-02  0.5204E-03 -0.1204E+04
  0.2546E-01  0.5910E-02  0.5204E-03 -0.1200E+04
  0.2559E-01  0.5910E-02  0.5204E-03 -0.1196E+04
  0.2572E-01  0.5910E-02  0.5204E-03 -0.1192E+04
  0.2585E-01  0.6046E-02  0.5134E-03 -0.1188E+04
  0.2599E-01  0.6047E-02  0.5134E-03 -0.1184E+04
  0.2612E-01  0.6047E-02  0.5134E-03 -0.1180E+04
  0.2625E-01  0.6047E-02  0.5134E-03 -0.1175E+04
  0.2639E-01  0.6047E-02  0.5134E-03 -0.1169E+04
  0.2652E-01  0.6047E-02  0.5134E-03 -0.1164E+04
  0.2665E-01  0.5278E-02  0.4855E-03 -0.1159E+04
  0.2678E-01  0.5323E-02  0.3889E-03 -0.1154E+04
  0.2692E-01  0.5051E-02  0.4173E-03 -0.1150E+04
  0.2705E-01  0.5041E-02  0.4212E-03 -0.1145E+04
  0.2718E-01  0.5039E-02  0.4211E-03 -0.1141E+04
  0.2731E-01  0.5034E-02  0.4193E-03 -0.1137E+04
  0.2745E-01  0.5028E-02  0.4173E-03 -0.1133E+04
  0.2758E-01  0.5027E-02  0.4168E-03 -0.1128E+04
  0.2771E-01  0.5030E-02  0.4165E-03 -0.1124E+04
  0.2784E-01  0.5031E-02  0.4150E-03 -0.1120E+04
  0.2798E-01  0.5021E-02  0.4156E-03 -0.1116E+04
  0.2811E-01  0.5014E-02  0.4117E-03 -0.1112E+04
  0.2824E-01  0.5041E-02  0.3390E-03 -0.1107E+04
  0.2837E-01  0.4434E-02  0.5465E-03 -0.1102E+04
  0.2851E-01  0.4436E-02  0.5697E-03 -0.1096E+04
  0.2864E-01  0.4421E-02  0.5947E-03 -0.1092E+04
  0.2877E-01  0.3893E-02  0.1125E-02 -0.1087E+04
  0.2890E-01  0.3893E-02  0.1125E-02 -0.1082E+04
  0.2904E-01  0.3893E-02  0.1125E-02 -0.1078E+04
  0.2917E-01  0.3893E-02  0.1125E-02 -0.1073E+04
  0.2930E-01  0.3893E-02  0.1125E-02 -0.1069E+04
  0.2943E-01  0.3893E-02  0.1125E-02 -0.1065E+04
  0.2957E-01  0.3893E-02  0.1125E-02 -0.1060E+04
  0.2970E-01  0.3893E-02  0.1125E-02 -0.1056E+04
  0.2983E-01  0.3893E-02  0.1125E-02 -0.1053E+04
  0.2997E-01  0.3893E-02  0.1125E-02 -0.1049E+04
  0.3010E-01  0.3893E-02  0.1125E-02 -0.1044E+04
  0.3023E-01  0.3893E-02  0.1125E-02 -0.1040E+04
  0.3036E-01  0.3893E-02  0.1125E-02 -0.1036E+04
  0.3050E-01  0.3893E-02  0.1125E-02 -0.1031E+04
  0.3063E-01  0.3893E-02  0.1125E-02 -0.1025E+04
  0.3076E-01  0.3893E-02  0.1125E-02 -0.1020E+04
  0.3089E-01  0.3872E-02  0.1106E-02 -0.1015E+04
  0.3103E-01  0.3231E-02  0.1047E-02 -0.1010E+04
  0.3116E-01  0.3238E-02  0.1047E-02 -0.1006E+04
  0.3129E-01  0.3214E-02  0.1054E-02 -0.1001E+04
  0.3142E-01  0.3216E-02  0.1078E-02 -0.9960E+03
  0.3156E-01  0.3215E-02  0.1082E-02 -0.9911E+03
  0.3169E-01  0.3196E-02  0.1083E-02 -0.9866E+03
  0.3182E-01  0.3199E-02  0.1077E-02 -0.9825E+03
  0.3195E-01  0.3206E-02  0.1051E-02 -0.9784E+03
  0.3209E-01  0.3206E-02  0.1051E-02 -0.9739E+03
  0.3222E-01  0.3206E-02  0.1051E-02 -0.9696E+03
  0.3235E-01  0.3206E-02  0.1051E-02 -0.9657E+03
  0.3248E-01  0.3206E-02  0.1051E-02 -0.9618E+03
  0.3262E-01  0.3207E-02  0.1052E-02 -0.9575E+03
  0.3275E-01  0.3207E-02  0.1053E-02 -0.9523E+03
  0.3288E-01  0.3305E-02  0.2074E-02 -0.9468E+03
  0.3301E-01  0.4146E-02  0.1975E-02 -0.9420E+03
  0.3315E-01  0.4141E-02  0.1973E-02 -0.9378E+03
  0.3328E-01  0.4141E-02  0.1973E-02 -0.9337E+03
  0.3341E-01  0.3953E-02  0.1973E-02 -0.9291E+03
  0.3354E-01  0.3958E-02  0.1977E-02 -0.9239E+03
  0.3368E-01  0.3964E-02  0.2081E-02 -0.9185E+03
  0.3381E-01  0.3964E-02  0.2081E-02 -0.9132E+03
  0.3394E-01  0.3964E-02  0.2081E-02 -0.9083E+03
  0.3408E-01  0.3964E-02  0.2081E-02 -0.9038E+03
  0.3421E-01  0.3964E-02  0.2081E-02 -0.8994E+03
  0.3434E-01  0.6268E-02 -0.2305E-03 -0.8954E+03
  0.3447E-01  0.6504E-02 -0.1777E-03 -0.8913E+03
  0.3461E-01  0.6504E-02 -0.1777E-03 -0.8870E+03
  0.3474E-01  0.6504E-02 -0.1777E-03 -0.8825E+03
  0.3487E-01  0.6508E-02 -0.1947E-03 -0.8776E+03
  0.3500E-01  0.6508E-02 -0.1947E-03 -0.8727E+03
  0.3514E-01  0.6508E-02 -0.1947E-03 -0.8683E+03
  0.3527E-01  0.6508E-02 -0.1947E-03 -0.8643E+03
  0.3540E-01  0.6508E-02 -0.1947E-03 -0.8597E+03
  0.3553E-01  0.6508E-02 -0.1947E-03 -0.8547E+03
  0.3567E-01  0.6508E-02 -0.1947E-03 -0.8498E+03
  0.3580E-01  0.6508E-02 -0.1947E-03 -0.8451E+03
  0.3593E-01  0.6510E-02 -0.1934E-03 -0.8408E+03
  0.3606E-01  0.6510E-02 -0.1934E-03 -0.8363E+03
  0.3620E-01  0.6510E-02 -0.1934E-03 -0.8311E+03
  0.3633E-01  0.6510E-02 -0.1934E-03 -0.8257E+03
  0.3646E-01  0.6510E-02 -0.1934E-03 -0.8207E+03
  0.3659E-01  0.6510E-02 -0.1934E-03 -0.8162E+03
  0.3673E-01  0.6503E-02 -0.1868E-03 -0.8121E+03
  0.3686E-01  0.6503E-02 -0.1870E-03 -0.8079E+03
  0.3699E-01  0.6517E-02  0.4056E-03 -0.8034E+03
  0.3712E-01  0.6517E-02  0.4056E-03 -0.7988E+03
  0.3726E-01  0.6517E-02  0.4056E-03 -0.7945E+03
  0.3739E-01  0.6506E-02  0.3944E-03 -0.7901E+03
  0.3752E-01  0.6506E-02  0.3944E-03 -0.7855E+03
  0.3766E-01  0.6506E-02  0.3944E-03 -0.7805E+03
  0.3779E-01  0.6506E-02  0.3944E-03 -0.7757E+03
  0.3792E-01  0.6506E-02  0.3944E-03 -0.7714E+03
  0.3805E-01  0.6527E-02  0.2183E-03 -0.7672E+03
  0.3819E-01  0.6527E-02  0.2183E-03 -0.7625E+03
  0.3832E-01  0.6527E-02  0.2183E-03 -0.7575E+03
  0.3845E-01  0.6527E-02  0.2183E-03 -0.7524E+03
  0.3858E-01  0.6538E-02  0.2287E-03 -0.7477E+03
  0.3872E-01  0.6538E-02  0.2287E-03 -0.7428E+03
  0.3885E-01  0.6538E-02  0.2287E-03 -0.7380E+03
  0.3898E-01  0.6538E-02  0.2287E-03 -0.7331E+03
  0.3911E-01  0.6538E-02  0.2287E-03 -0.7290E+03
  0.3925E-01  0.6538E-02  0.2287E-03 -0.7250E+03
  0.3938E-01  0.6519E-02  0.2267E-03 -0.7207E+03
  0.3951E-01  0.6519E-02  0.2267E-03 -0.7162E+03
  0.3964E-01  0.6519E-02  0.2267E-03 -0.7115E+03
  0.3978E-01  0.6519E-02  0.2267E-03 -0.7072E+03
  0.3991E-01  0.6519E-02  0.2267E-03 -0.7030E+03
  0.4004E-01  0.6519E-02  0.2267E-03 -0.6988E+03
  0.4017E-01  0.6519E-02  0.2267E-03 -0.6943E+03
  0.4031E-01  0.6519E-02  0.2267E-03 -0.6894E+03
  0.4044E-01  0.6519E-02  0.2267E-03 -0.6844E+03
  0.4057E-01  0.6519E-02  0.2267E-03 -0.6798E+03
  0.4070E-01  0.6519E-02  0.2267E-03 -0.6752E+03
  0.4084E-01  0.6519E-02  0.2267E-03 -0.6706E+03
  0.4097E-01  0.6519E-02  0.2267E-03 -0.6660E+03
  0.4110E-01  0.6406E-02  0.2918E-03 -0.6614E+03
  0.4124E-01  0.7018E-02  0.1012E-02 -0.6573E+03
  0.4137E-01  0.7608E-02  0.1706E-02 -0.6532E+03
  0.4150E-01  0.7608E-02  0.1706E-02 -0.6488E+03
  0.4163E-01  0.7608E-02  0.1706E-02 -0.6442E+03
  0.4177E-01  0.7608E-02  0.1706E-02 -0.6400E+03
  0.4190E-01  0.7609E-02  0.1706E-02 -0.6360E+03
  0.4203E-01  0.7614E-02  0.1707E-02 -0.6320E+03
  0.4216E-01  0.7620E-02  0.1711E-02 -0.6279E+03
  0.4230E-01  0.7620E-02  0.1711E-02 -0.6238E+03
  0.4243E-01  0.7618E-02  0.1705E-02 -0.6200E+03
  0.4256E-01  0.7618E-02  0.1705E-02 -0.6163E+03
  0.4269E-01  0.7618E-02  0.1705E-02 -0.6123E+03
  0.4283E-01  0.7618E-02  0.1705E-02 -0.6074E+03
  0.4296E-01  0.7618E-02  0.1705E-02 -0.6024E+03
  0.4309E-01  0.7618E-02  0.1705E-02 -0.5982E+03
  0.4322E-01  0.7618E-02  0.1705E-02 -0.5941E+03
  0.4336E-01  0.7618E-02  0.1705E-02 -0.5897E+03
  0.4349E-01  0.7618E-02  0.1705E-02 -0.5850E+03
  0.4362E-01  0.7618E-02  0.1705E-02 -0.5803E+03
  0.4375E-01  0.7618E-02  0.1705E-02 -0.5762E+03
  0.4389E-01  0.7618E-02  0.1705E-02 -0.5722E+03
  0.4402E-01  0.7689E-02  0.1336E-02 -0.5683E+03
  0.4415E-01  0.7705E-02  0.1805E-02 -0.5648E+03
  0.4428E-01  0.7705E-02  0.1805E-02 -0.5611E+03
  0.4442E-01  0.7705E-02  0.1805E-02 -0.5570E+03
  0.4455E-01  0.7705E-02  0.1805E-02 -0.5525E+03
  0.4468E-01  0.7705E-02  0.1805E-02 -0.5484E+03
  0.4482E-01  0.7705E-02  0.1805E-02 -0.5447E+03
  0.4495E-01  0.7705E-02  0.1805E-02 -0.5411E+03
  0.4508E-01  0.7705E-02  0.1805E-02 -0.5371E+03
  0.4521E-01  0.7705E-02  0.1805E-02 -0.5328E+03
  0.4535E-01  0.7705E-02  0.1805E-02 -0.5285E+03
  0.4548E-01  0.7705E-02  0.1805E-02 -0.5242E+03
  0.4561E-01  0.7705E-02  0.1805E-02 -0.5199E+03
  0.4574E-01  0.7705E-02  0.1805E-02 -0.5157E+03
  0.4588E-01  0.7705E-02  0.1805E-02 -0.5111E+03
  0.4601E-01  0.7706E-02  0.1805E-02 -0.5065E+03
  0.4614E-01  0.7713E-02  0.1801E-02 -0.5024E+03
  0.4627E-01  0.7713E-02  0.1801E-02 -0.4990E+03
  0.4641E-01  0.7713E-02  0.1801E-02 -0.4954E+03
  0.4654E-01  0.7716E-02  0.1801E-02 -0.4914E+03
  0.4667E-01  0.7716E-02  0.1801E-02 -0.4871E+03
  0.4680E-01  0.7716E-02  0.1801E-02 -0.4831E+03
  0.4694E-01  0.7716E-02  0.1801E-02 -0.4794E+03
  0.4707E-01  0.7716E-02  0.1801E-02 -0.4756E+03
  0.4720E-01  0.7716E-02  0.1801E-02 -0.4715E+03
  0.4733E-01  0.7716E-02  0.1801E-02 -0.4674E+03
  0.4747E-01  0.7716E-02  0.1801E-02 -0.4633E+03
  0.4760E-01  0.7716E-02  0.1801E-02 -0.4596E+03
  0.4773E-01  0.7716E-02  0.1801E-02 -0.4559E+03
  0.4786E-01  0.7716E-02  0.1801E-02 -0.4520E+03
  0.4800E-01  0.7716E-02  0.1801E-02 -0.4479E+03
  0.4813E-01  0.7716E-02  0.1801E-02 -0.4438E+03
  0.4826E-01  0.7716E-02  0.1801E-02 -0.4400E+03
  0.4839E-01  0.7716E-02  0.1801E-02 -0.4360E+03
  0.4853E-01  0.7716E-02  0.1801E-02 -0.4320E+03
  0.4866E-01  0.7716E-02  0.1801E-02 -0.4281E+03
  0.4879E-01  0.7656E-02  0.3240E-02 -0.4243E+03
  0.4893E-01  0.7623E-02  0.1691E-02 -0.4203E+03
  0.4906E-01  0.8996E-02  0.1575E-02 -0.4163E+03
  0.4919E-01  0.1048E-01  0.1413E-02 -0.4124E+03
  0.4932E-01  0.1338E-01  0.4228E-02 -0.4087E+03
  0.4946E-01  0.1607E-01  0.5495E-02 -0.4051E+03
  0.4959E-01  0.1729E-01  0.5440E-02 -0.4012E+03
  0.4972E-01  0.1729E-01  0.5440E-02 -0.3975E+03
  0.4985E-01  0.1729E-01  0.5440E-02 -0.3939E+03
  0.4999E-01  0.1729E-01  0.5440E-02 -0.3903E+03
  0.5012E-01  0.1729E-01  0.5440E-02 -0.3866E+03
  0.5025E-01  0.1729E-01  0.5440E-02 -0.3823E+03
  0.5038E-01  0.1729E-01  0.5440E-02 -0.3781E+03
  0.5052E-01  0.1729E-01  0.5440E-02 -0.3744E+03
  0.5065E-01  0.1729E-01  0.5440E-02 -0.3710E+03
  0.5078E-01  0.1729E-01  0.5440E-02 -0.3673E+03
  0.5091E-01  0.1729E-01  0.5440E-02 -0.3634E+03
  0.5105E-01  0.1729E-01  0.5440E-02 -0.3596E+03
  0.5118E-01  0.1729E-01  0.5440E-02 -0.3561E+03
  0.5131E-01  0.1729E-01  0.5440E-02 -0.3528E+03
  0.5144E-01  0.1729E-01  0.5440E-02 -0.3494E+03
  0.5158E-01  0.1780E-01  0.5971E-02 -0.3459E+03
  0.5171E-01  0.1776E-01  0.5264E-02 -0.3422E+03
  0.5184E-01  0.1775E-01  0.5260E-02 -0.3382E+03
  0.5197E-01  0.1775E-01  0.5260E-02 -0.3344E+03
  0.5211E-01  0.1775E-01  0.5260E-02 -0.3309E+03
  0.5224E-01  0.1775E-01  0.5260E-02 -0.3272E+03
  0.5237E-01  0.1775E-01  0.5260E-02 -0.3234E+03
  0.5251E-01  0.1775E-01  0.5260E-02 -0.3197E+03
  0.5264E-01  0.1775E-01  0.5260E-02 -0.3161E+03
  0.5277E-01  0.1775E-01  0.5260E-02 -0.3125E+03
  0.5290E-01  0.1775E-01  0.5260E-02 -0.3087E+03
  0.5304E-01  0.1775E-01  0.5260E-02 -0.3049E+03
  0.5317E-01  0.1775E-01  0.5260E-02 -0.3014E+03
  0.5330E-01  0.1775E-01  0.5260E-02 -0.2981E+03
  0.5343E-01  0.1775E-01  0.5260E-02 -0.2948E+03
  0.5357E-01  0.1775E-01  0.5260E-02 -0.2911E+03
  0.5370E-01  0.1775E-01  0.5260E-02 -0.2874E+03
