  0.7331E-02  0.3021E+05 -0.1189E+05 -0.1728E+05
  0.7365E-02  0.3036E+05 -0.1223E+05 -0.1720E+05
  0.7399E-02  0.3015E+05 -0.1223E+05 -0.1710E+05
  0.7434E-02  0.3104E+05 -0.1342E+05 -0.1701E+05
  0.7468E-02  0.3155E+05 -0.1401E+05 -0.1742E+05
  0.7502E-02  0.3129E+05 -0.1380E+05 -0.1741E+05
  0.7536E-02  0.3106E+05 -0.1370E+05 -0.1742E+05
  0.7570E-02  0.3086E+05 -0.1355E+05 -0.1720E+05
  0.7604E-02  0.3084E+05 -0.1369E+05 -0.1689E+05
  0.7638E-02  0.3082E+05 -0.1379E+05 -0.1677E+05
  0.7672E-02  0.3171E+05 -0.1395E+05 -0.1674E+05
  0.7706E-02  0.3254E+05 -0.1344E+05 -0.1664E+05
  0.7740E-02  0.3334E+05 -0.1328E+05 -0.1697E+05
  0.7775E-02  0.3322E+05 -0.1327E+05 -0.1702E+05
  0.7809E-02  0.3342E+05 -0.1326E+05 -0.1706E+05
  0.7843E-02  0.3289E+05 -0.1263E+05 -0.1711E+05
  0.7877E-02  0.3371E+05 -0.1228E+05 -0.1746E+05
  0.7911E-02  0.3356E+05 -0.1228E+05 -0.1728E+05
  0.7945E-02  0.3296E+05 -0.1246E+05 -0.1697E+05
  0.7979E-02  0.3261E+05 -0.1282E+05 -0.1669E+05
  0.8013E-02  0.3216E+05 -0.1282E+05 -0.1652E+05
  0.8047E-02  0.3160E+05 -0.1303E+05 -0.1640E+05
  0.8081E-02  0.3119E+05 -0.1314E+05 -0.1635E+05
  0.8116E-02  0.3081E+05 -0.1324E+05 -0.1629E+05
  0.8150E-02  0.3043E+05 -0.1328E+05 -0.1621E+05
  0.8184E-02  0.3011E+05 -0.1339E+05 -0.1619E+05
  0.8218E-02  0.2969E+05 -0.1344E+05 -0.1606E+05
  0.8252E-02  0.3049E+05 -0.1300E+05 -0.1649E+05
  0.8286E-02  0.3058E+05 -0.1276E+05 -0.1657E+05
  0.8320E-02  0.3099E+05 -0.1260E+05 -0.1672E+05
  0.8354E-02  0.2978E+05 -0.1256E+05 -0.1699E+05
  0.8388E-02  0.2893E+05 -0.1257E+05 -0.1716E+05
  0.8422E-02  0.2828E+05 -0.1256E+05 -0.1728E+05
  0.8457E-02  0.2797E+05 -0.1256E+05 -0.1717E+05
  0.8491E-02  0.2726E+05 -0.1286E+05 -0.1644E+05
  0.8525E-02  0.2720E+05 -0.1302E+05 -0.1683E+05
  0.8559E-02  0.2759E+05 -0.1317E+05 -0.1676E+05
  0.8593E-02  0.2736E+05 -0.1276E+05 -0.1671E+05
  0.8627E-02  0.2732E+05 -0.1261E+05 -0.1694E+05
  0.8661E-02  0.2701E+05 -0.1226E+05 -0.1688E+05
  0.8695E-02  0.2966E+05 -0.1612E+05 -0.1694E+05
  0.8729E-02  0.3016E+05 -0.1521E+05 -0.1760E+05
  0.8763E-02  0.3026E+05 -0.1392E+05 -0.1708E+05
  0.8798E-02  0.3216E+05 -0.1288E+05 -0.1679E+05
  0.8832E-02  0.3319E+05 -0.1366E+05 -0.1731E+05
  0.8866E-02  0.3423E+05 -0.1370E+05 -0.1713E+05
  0.8900E-02  0.3421E+05 -0.1349E+05 -0.1820E+05
  0.8934E-02  0.3378E+05 -0.1318E+05 -0.1852E+05
  0.8968E-02  0.3337E+05 -0.1293E+05 -0.1848E+05
  0.9002E-02  0.3287E+05 -0.1257E+05 -0.1836E+05
  0.9036E-02  0.3252E+05 -0.1238E+05 -0.1819E+05
  0.9070E-02  0.3216E+05 -0.1228E+05 -0.1785E+05
  0.9104E-02  0.3171E+05 -0.1220E+05 -0.1753E+05
  0.9138E-02  0.3298E+05 -0.1441E+05 -0.1713E+05
  0.9173E-02  0.3544E+05 -0.1561E+05 -0.1655E+05
  0.9207E-02  0.3491E+05 -0.1474E+05 -0.1666E+05
  0.9241E-02  0.3450E+05 -0.1399E+05 -0.1687E+05
  0.9275E-02  0.3399E+05 -0.1344E+05 -0.1686E+05
  0.9309E-02  0.3349E+05 -0.1316E+05 -0.1681E+05
  0.9343E-02  0.3350E+05 -0.1300E+05 -0.1705E+05
  0.9377E-02  0.3422E+05 -0.1256E+05 -0.1784E+05
  0.9411E-02  0.3437E+05 -0.1229E+05 -0.1815E+05
  0.9445E-02  0.3426E+05 -0.1231E+05 -0.1815E+05
  0.9479E-02  0.3405E+05 -0.1249E+05 -0.1795E+05
  0.9514E-02  0.3379E+05 -0.1286E+05 -0.1809E+05
  0.9548E-02  0.3334E+05 -0.1321E+05 -0.1795E+05
  0.9582E-02  0.3299E+05 -0.1358E+05 -0.1785E+05
  0.9616E-02  0.3281E+05 -0.1400E+05 -0.1792E+05
  0.9650E-02  0.3338E+05 -0.1519E+05 -0.1868E+05
  0.9684E-02  0.3319E+05 -0.1549E+05 -0.1882E+05
  0.9718E-02  0.3287E+05 -0.1601E+05 -0.1888E+05
  0.9752E-02  0.3233E+05 -0.1584E+05 -0.1869E+05
  0.9786E-02  0.3212E+05 -0.1566E+05 -0.1889E+05
  0.9820E-02  0.3147E+05 -0.1576E+05 -0.1879E+05
  0.9855E-02  0.3091E+05 -0.1564E+05 -0.1868E+05
  0.9889E-02  0.3043E+05 -0.1558E+05 -0.1860E+05
  0.9923E-02  0.2965E+05 -0.1535E+05 -0.1937E+05
  0.9957E-02  0.2991E+05 -0.1524E+05 -0.1937E+05
  0.9991E-02  0.3120E+05 -0.1416E+05 -0.1919E+05
  0.1003E-01  0.3328E+05 -0.1387E+05 -0.1893E+05
  0.1006E-01  0.3380E+05 -0.1438E+05 -0.1867E+05
  0.1009E-01  0.3544E+05 -0.1407E+05 -0.1821E+05
  0.1013E-01  0.3523E+05 -0.1398E+05 -0.1807E+05
  0.1016E-01  0.3406E+05 -0.1399E+05 -0.1822E+05
  0.1020E-01  0.3358E+05 -0.1410E+05 -0.1875E+05
  0.1023E-01  0.3417E+05 -0.1355E+05 -0.1883E+05
  0.1026E-01  0.3429E+05 -0.1333E+05 -0.1899E+05
  0.1030E-01  0.3357E+05 -0.1321E+05 -0.1915E+05
  0.1033E-01  0.3276E+05 -0.1328E+05 -0.1913E+05
  0.1037E-01  0.3173E+05 -0.1259E+05 -0.1901E+05
  0.1040E-01  0.3276E+05 -0.1373E+05 -0.1933E+05
  0.1043E-01  0.3430E+05 -0.1626E+05 -0.1970E+05
  0.1047E-01  0.3444E+05 -0.1768E+05 -0.2215E+05
  0.1050E-01  0.3443E+05 -0.1730E+05 -0.2275E+05
  0.1054E-01  0.3421E+05 -0.1646E+05 -0.2299E+05
  0.1057E-01  0.3370E+05 -0.1579E+05 -0.2326E+05
  0.1060E-01  0.3342E+05 -0.1534E+05 -0.2384E+05
  0.1064E-01  0.3434E+05 -0.1548E+05 -0.2364E+05
  0.1067E-01  0.3463E+05 -0.1594E+05 -0.2344E+05
  0.1071E-01  0.3449E+05 -0.1552E+05 -0.2367E+05
  0.1074E-01  0.3392E+05 -0.1508E+05 -0.2343E+05
  0.1078E-01  0.3315E+05 -0.1454E+05 -0.2314E+05
  0.1081E-01  0.3361E+05 -0.1578E+05 -0.2256E+05
  0.1084E-01  0.3368E+05 -0.1613E+05 -0.2268E+05
  0.1088E-01  0.3348E+05 -0.1590E+05 -0.2293E+05
  0.1091E-01  0.3332E+05 -0.1546E+05 -0.2321E+05
  0.1095E-01  0.3325E+05 -0.1510E+05 -0.2360E+05
  0.1098E-01  0.3287E+05 -0.1467E+05 -0.2336E+05
  0.1101E-01  0.3281E+05 -0.1481E+05 -0.2350E+05
  0.1105E-01  0.3330E+05 -0.1530E+05 -0.2404E+05
  0.1108E-01  0.3434E+05 -0.1556E+05 -0.2461E+05
  0.1112E-01  0.3482E+05 -0.1576E+05 -0.2508E+05
  0.1115E-01  0.3563E+05 -0.1554E+05 -0.2536E+05
  0.1118E-01  0.3539E+05 -0.1604E+05 -0.2559E+05
  0.1122E-01  0.3489E+05 -0.1612E+05 -0.2567E+05
  0.1125E-01  0.3463E+05 -0.1636E+05 -0.2593E+05
  0.1129E-01  0.3391E+05 -0.1631E+05 -0.2614E+05
  0.1132E-01  0.3358E+05 -0.1606E+05 -0.2634E+05
  0.1135E-01  0.3352E+05 -0.1615E+05 -0.2636E+05
  0.1139E-01  0.3357E+05 -0.1635E+05 -0.2631E+05
  0.1142E-01  0.3427E+05 -0.1701E+05 -0.2608E+05
  0.1146E-01  0.3508E+05 -0.1678E+05 -0.2634E+05
  0.1149E-01  0.3647E+05 -0.1634E+05 -0.2616E+05
  0.1153E-01  0.3623E+05 -0.1605E+05 -0.2606E+05
  0.1156E-01  0.3612E+05 -0.1629E+05 -0.2562E+05
  0.1159E-01  0.3686E+05 -0.1610E+05 -0.2552E+05
  0.1163E-01  0.3844E+05 -0.1597E+05 -0.2529E+05
  0.1166E-01  0.3727E+05 -0.1625E+05 -0.2525E+05
  0.1170E-01  0.3638E+05 -0.1668E+05 -0.2515E+05
  0.1173E-01  0.3586E+05 -0.1702E+05 -0.2536E+05
  0.1176E-01  0.3568E+05 -0.1716E+05 -0.2552E+05
  0.1180E-01  0.3545E+05 -0.1626E+05 -0.2550E+05
  0.1183E-01  0.3571E+05 -0.1601E+05 -0.2566E+05
  0.1187E-01  0.3626E+05 -0.1597E+05 -0.2533E+05
  0.1190E-01  0.3580E+05 -0.1606E+05 -0.2522E+05
  0.1193E-01  0.3579E+05 -0.1633E+05 -0.2483E+05
  0.1197E-01  0.3574E+05 -0.1661E+05 -0.2437E+05
  0.1200E-01  0.3501E+05 -0.1639E+05 -0.2437E+05
  0.1204E-01  0.3453E+05 -0.1622E+05 -0.2450E+05
  0.1207E-01  0.3575E+05 -0.1732E+05 -0.2448E+05
  0.1211E-01  0.3706E+05 -0.1770E+05 -0.2478E+05
  0.1214E-01  0.3695E+05 -0.1650E+05 -0.2505E+05
  0.1217E-01  0.3723E+05 -0.1681E+05 -0.2554E+05
  0.1221E-01  0.3697E+05 -0.1643E+05 -0.2602E+05
  0.1224E-01  0.3734E+05 -0.1847E+05 -0.2609E+05
  0.1228E-01  0.3865E+05 -0.1985E+05 -0.2709E+05
  0.1231E-01  0.4018E+05 -0.2076E+05 -0.2882E+05
  0.1234E-01  0.3943E+05 -0.1944E+05 -0.2817E+05
  0.1238E-01  0.3932E+05 -0.1834E+05 -0.2805E+05
  0.1241E-01  0.3957E+05 -0.1766E+05 -0.2732E+05
  0.1245E-01  0.3952E+05 -0.1710E+05 -0.2666E+05
  0.1248E-01  0.3860E+05 -0.1638E+05 -0.2583E+05
  0.1251E-01  0.3909E+05 -0.1578E+05 -0.2600E+05
  0.1255E-01  0.3934E+05 -0.1605E+05 -0.2570E+05
  0.1258E-01  0.3980E+05 -0.1692E+05 -0.2545E+05
  0.1262E-01  0.4113E+05 -0.1780E+05 -0.2549E+05
  0.1265E-01  0.4085E+05 -0.1719E+05 -0.2568E+05
  0.1268E-01  0.4113E+05 -0.1814E+05 -0.2556E+05
  0.1272E-01  0.4092E+05 -0.1797E+05 -0.2556E+05
  0.1275E-01  0.4047E+05 -0.1782E+05 -0.2565E+05
  0.1279E-01  0.4002E+05 -0.1776E+05 -0.2535E+05
  0.1282E-01  0.3968E+05 -0.1764E+05 -0.2540E+05
  0.1286E-01  0.3944E+05 -0.1747E+05 -0.2552E+05
  0.1289E-01  0.3939E+05 -0.1708E+05 -0.2558E+05
  0.1292E-01  0.3929E+05 -0.1695E+05 -0.2547E+05
  0.1296E-01  0.3977E+05 -0.1679E+05 -0.2542E+05
  0.1299E-01  0.4034E+05 -0.1671E+05 -0.2544E+05
  0.1303E-01  0.4104E+05 -0.1699E+05 -0.2551E+05
  0.1306E-01  0.4120E+05 -0.1737E+05 -0.2549E+05
  0.1309E-01  0.4079E+05 -0.1673E+05 -0.2534E+05
  0.1313E-01  0.4054E+05 -0.1706E+05 -0.2502E+05
  0.1316E-01  0.4102E+05 -0.1742E+05 -0.2544E+05
  0.1320E-01  0.4137E+05 -0.1748E+05 -0.2552E+05
  0.1323E-01  0.4043E+05 -0.1803E+05 -0.2518E+05
  0.1326E-01  0.3963E+05 -0.1827E+05 -0.2481E+05
  0.1330E-01  0.3878E+05 -0.1858E+05 -0.2459E+05
  0.1333E-01  0.3846E+05 -0.1867E+05 -0.2471E+05
  0.1337E-01  0.3800E+05 -0.1882E+05 -0.2474E+05
  0.1340E-01  0.3759E+05 -0.1894E+05 -0.2463E+05
  0.1343E-01  0.3704E+05 -0.1925E+05 -0.2451E+05
  0.1347E-01  0.3665E+05 -0.1937E+05 -0.2458E+05
  0.1350E-01  0.3623E+05 -0.1899E+05 -0.2470E+05
  0.1354E-01  0.3603E+05 -0.1884E+05 -0.2478E+05
  0.1357E-01  0.3647E+05 -0.1794E+05 -0.2461E+05
  0.1361E-01  0.3591E+05 -0.1786E+05 -0.2485E+05
  0.1364E-01  0.3650E+05 -0.1812E+05 -0.2506E+05
